event_id	read_evidence_rows	hq_spanning_reads	hq_supporting_reads	supporting_strands	both_strands_supported	read_support_fraction	platforms	supporting_callers	validation_status	validation_reason
EV_c66257d4b2942e	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_3678f079790995	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_df38e8e1386897	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_0eafd0f0920bfb	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_57ea96df4ebae4	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e281978cd6e7df	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_318abd9b826d30	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_d1f408b6d39e83	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_c7879fff13780a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_0f6b9f53cffa73	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_82235b5ad6a41a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1757fcd4fd230c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_4dd1b5a2cef61c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_cd575ac5c58a55	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_fca913e3a21345	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1bb15dcb8eb2ed	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_dc33f5290c5b83	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_dfe4c7497029a5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7a0d973865d569	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e05201c8e60e8a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_6a468a915b2168	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8465a5c849d32e	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_12402d0e79d76d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9990c17f70ffb3	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9dbf0275af0f87	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_d28c4c6001c962	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1def00d5e70c97	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_04fc60432d7ad7	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_95f6175abc7a85	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_14955eb1c3a1fa	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_59d46e9092d284	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_36434a8e6b873d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8a19c48b2cb936	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_23b18f39dcba24	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_c654a42cf31920	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e473cd19c0ec58	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_58bdd9b92bb997	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b788e3e6bd520a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_0f2e85ba923d77	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_bde0eec6e6ff9d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_485443d3b2598c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2b3a2dda8f423b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_712a91546a6119	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1891950bbc3a93	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_81586a15c5b068	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_869aafd6d70e76	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_620e3698fec3d9	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_87b69bd9530674	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_40749ca91509c9	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_cca4808f39a9fd	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_99c778e30f4359	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_f77e02739b6910	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_633ec3bab3e25a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e5ff512f961c3c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e42e863a8c7d68	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_945d10d77edb26	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e2b886ea45dc80	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_478512e52272c0	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_093f838ded4a8c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_6c4af90f798199	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a9ce5db65a49b2	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_af6178d41bebbf	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_0ad588eb583590	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b30480a528779f	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e5fe3bb7d0984a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_0408c857136aa0	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a846ab08c6fef4	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b342e5ef4b088a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a229c1ad57b2d5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_579117e267d87f	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_438de2001d8021	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_d7dcfd2afc8494	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_fbd35ec2e11ec6	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_215a541bea83dc	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_3d655370ec66e8	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_830de2a8d88c46	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_519048b837a861	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_02b94c969a2d19	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5d89b54eeba11d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_3ba362d1935212	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_252222f370fb87	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_37a85ec2a756ed	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_fb58cc9e275429	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1faad6379540d7	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2d360af0f2c7ca	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_411192f5de2a4d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_de56c8e0f46ae0	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_460bd132c3b7ef	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_87d6d353d23ab2	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5fbb653eab9849	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_94f92156113f89	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_3a532a4ddc4fd7	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2076687e81a8b6	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_be4deced731297	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9da653882455d7	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_338515b8a51fe4	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ff70d936dba30d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_3b8a50aa74465e	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_c1be6d21bc9515	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_d02a650c30e6cc	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7993c7f0775ca4	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a0ef0b3c6cb399	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_83f13d1bf6736f	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b98fe2ac576743	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_dba363b4c03c10	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2b85955ced145e	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_795ac85107b045	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7cd8b4542130de	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_0e43d2f78cba2a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_aece9ff3cd9c49	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_288871a39482c5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_67178e1a3845fc	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_630320ebd01c47	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_16fd04ef43e653	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_61af19d0008fec	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b4a798e865cee3	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_77031a7d066285	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_84d28794a139eb	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b1e1a43d38e061	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_3e8848fdf88aa5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_270b91b9b4173d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_3b09dbd87a56f5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_176a92ece9b5ca	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_db33179650bbdc	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_82a5dd73cad5eb	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b92c6a3b0ec96c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_c61e33ad7a5fa8	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_778185177cad34	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_87975806d453b8	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_57e8c08cd5be74	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_f19b48f8471a05	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_0facaeaef149f8	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2e108fbe9ef031	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2fc8707e0cf441	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1c0808fa7ae0d7	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_d63e8ee738a4c6	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_100ab7419e2d62	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8d420155828266	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5fe5bcda2fdb29	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9b7aef1892c81a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_f0c390f6f18a50	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_925fe691fbb421	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_466576d42a9e34	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5dccade5c8549c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_510390ae1edd49	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_f5b933fb5e7a17	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_04b4f739b2fa92	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_f07b94b13e4289	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_40fd5837c5a0e0	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_d04f3a43886d55	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_43918a63128cc1	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_53c90500763a68	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2bd76208e6a0ce	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_4353d413e2f6a5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_23cbe9a35a60b5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_fd7e498c4573cf	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b2b039117c4b8a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_4a780ac4644338	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_218393b845336e	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7e849e2ce096d2	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8ff3afe495e8b9	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_916ef2aac9631b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_32aead6537a2a6	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_162000005a6541	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_32e65ae3ad9614	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_4e6448d138510c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_d9ce91c5d63a4c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_47604ba5f07443	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5ecdc670fcd73a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e1f5e6b6b5d7b9	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_6acceef6e520cb	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_28481fdcfb878e	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_cb19b8ba7c1881	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9f0c9e746606b5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a238b4dc5c277c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2a0aaae93f0b59	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2f63ad65e7666c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ee74c73c7b418b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_bbc2bd5602594d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_014c52e4538e73	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_acfb5aa7bad1c3	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1cc30a59b8532a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_473d399b58eabd	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e0a473ccacc875	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b311f135e7b040	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8c310f36dc98e2	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ed8c34ecabad62	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b7e8033d08a7ed	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8ca999e5199290	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_df57e47868ae28	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_992016b06236f6	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2a572b4bb1b5d4	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_3dd25a1c9ba7b2	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e648b10defed56	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_109a4048ca73df	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_501a1a84f65fea	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9c5c1b5ee9dd0b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_f0d7533542c5f0	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ea3b7c68b88f73	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b5129baa232d9b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_c286a74d775793	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_fa9a26aa148f85	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_dcdf3c655a29da	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b893523439eb64	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_cf25e00203b999	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9b9f45b5819c2e	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_dc4bc8f53d6544	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_0c5346d682129f	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ce13eef560e1ca	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_85bf93f6344103	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_6a51f1002fd13a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ad55e55f8ab563	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_63bd5d0d9de24c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e849faeaec9aeb	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_02f0b9956fa580	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_003505f77541d2	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_c9ee7336081777	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_51b32c4fc2e3e5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_4c817fa99ac9c6	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_f105b93ea47cd2	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7c9bf3c849b710	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_54d68214d847b1	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_38fa823e0d5f38	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_cba73573da2600	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_68126f9de63fb6	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_6eeeaee498958b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_76ed2b6eb1507d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_d591470f62ab22	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5d1d4ee8288f09	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1c3c23c1b61c43	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_af0efed214a60d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9d02e5310406b8	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9d55d5b0a3e9d5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_898eab88f29853	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_717e9f28989357	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8a66057cdc6bbe	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_c680b740b0b282	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_68b54e4750045e	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_050c7eba08b435	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5f07fbbaf1d135	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_dd130ad73e4f0c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5a4118f816a7e0	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_96a83eef8179e8	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9b6ae43552f558	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_72580144f7b027	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b76f54d6fee04a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_19fed9aa05168b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ed323b3dff6474	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_fce0270c3acb6b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_25b6e02732c4a6	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_36728203ce17f5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_d81a7dbfa1e9ed	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_aceaa2d4052636	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_94d3ccaf507de2	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2ac548c65d8883	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8033feeab9f359	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_993765b8d25178	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a257ce7b951b9b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e4a2ee0c7f7802	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_31869f47b1be03	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
